9,-9
7,-7
7,-7
7,-9
9,-7
7,-7
7,-9
7,-7
7,-7
9,-7
7,-7
9,-9
7,-9
7,-7
9,-9
7,-9
7,-9
7,-7
9,-7
7,-9
7,-7
7,-7
7,-9
7,-9
7,-7
7,-9
7,-9
9,-7
7,-9
7,-7
7,-9
9,-9
9,-7
9,-9
7,-7
7,-9
7,-9
7,-9
7,-9
7,-9
7,-7
7,-9
7,-9
7,-7
7,-9
9,-7
7,-9
7,-7
9,-9
7,-7
7,-9
7,-9
7,-7
7,-9
9,-9
9,-9
9,-7
7,-7
9,-9
9,-7
7,-7
7,-7
9,-7
5,-9
9,-9
7,-9
7,-9
9,-9
7,-9
9,-7
7,-9
7,-7
7,-7
7,-7
7,-7
9,-9
9,-7
7,-9
7,-9
7,-9
9,-7
7,-7
7,-7
7,-7
7,-7
7,-9
7,-7
9,-9
9,-7
9,-7
7,-9
9,-9
7,-9
7,-7
7,-7
9,-7
7,-7
7,-7
7,-9
7,-7
7,-9
9,-7
9,-7
7,-7
7,-7
7,-9
7,-9
7,-7
9,-9
7,-7
9,-7
7,-7
9,-7
9,-7
7,-7
7,-9
7,-7
7,-7
7,-7
7,-9
7,-7
9,-9
7,-7
7,-9
7,-7
7,-9
7,-9
9,-7
7,-9
7,-7
9,-7
9,-9
7,-7
7,-7
7,-7
7,-7
7,-9
7,-9
7,-9
7,-9
7,-7
7,-9
7,-7
7,-9
9,-9
7,-9
7,-9
9,-9
7,-9
9,-9
7,-7
7,-9
7,-7
9,-9
7,-7
7,-7
7,-9
7,-7
7,-7
9,-7
7,-7
7,-7
9,-7
7,-7
7,-9
7,-9
7,-7
7,-9
7,-7
7,-7
7,-7
7,-7
7,-7
7,-7
7,-7
7,-7
9,-9
7,-9
9,-7
7,-9
7,-9
9,-9
5,-9
7,-7
7,-9
7,-7
9,-9
9,-7
9,-7
9,-9
7,-7
9,-7
7,-9
7,-7
7,-9
9,-9
7,-9
7,-7
7,-7
9,-7
7,-9
9,-7
7,-7
9,-9
9,-7
9,-9
7,-7
7,-7
9,-7
7,-9
7,-9
7,-9
7,-9
7,-7
7,-9
7,-9
9,-9
7,-9
7,-7
7,-7
7,-9
7,-7
9,-9
7,-7
9,-7
7,-7
7,-7
7,-7
7,-7
7,-7
7,-7
7,-7
7,-7
9,-9
7,-9
7,-9
7,-9
9,-9
7,-9
7,-7
9,-9
7,-7
9,-7
9,-9
7,-9
7,-9
9,-7
9,-9
7,-7
9,-9
7,-7
7,-9
7,-7
7,-9
7,-9
7,-7
7,-9
9,-7
7,-7
7,-9
7,-7
7,-7
7,-9
7,-9
7,-7
9,-9
7,-9
7,-9
9,-7
7,-7
9,-9
7,-9
7,-7
7,-9
7,-9
7,-7
7,-9
7,-9
7,-9
9,-9
7,-7
7,-7
9,-7
7,-7
9,-9
7,-7
7,-7
7,-7
7,-7
7,-7
9,-7
7,-9
7,-9
7,-9
7,-7
9,-9
9,-9
7,-9
7,-9
7,-9
9,-7
9,-9
7,-7
7,-7
9,-7
9,-7
7,-7
7,-7
7,-9
7,-7
9,-9
9,-7
7,-7
7,-9
7,-9
7,-7
7,-9
7,-7
7,-9
7,-7
9,-7
7,-7
7,-9
7,-7
7,-7
7,-7
7,-7
7,-7
9,-7
7,-9
7,-7
9,-7
7,-9
7,-9
7,-9
7,-7
9,-7
7,-9
7,-9
7,-7
7,-9
7,-7
7,-7
9,-7
7,-9
9,-9
7,-7
7,-7
7,-7
7,-7
7,-7
7,-9
9,-9
7,-7
7,-9
7,-7
9,-7
7,-9
9,-9
7,-7
7,-7
9,-9
7,-7
7,-7
9,-9
7,-7
9,-7
7,-7
7,-7
9,-7
9,-9
7,-7
9,-9
7,-7
7,-9
7,-7
7,-9
7,-9
7,-9
9,-7
7,-7
7,-7
9,-7
7,-9
9,-9
7,-9
7,-9
7,-9
9,-9
7,-9
9,-9
7,-7
7,-7
7,-9
7,-7
9,-7
9,-7
7,-9
9,-7
7,-7
9,-7
7,-7
9,-7
7,-9
7,-7
7,-7
9,-7
9,-9
9,-9
7,-7
9,-9
7,-7
7,-9
9,-7
9,-7
7,-9
7,-7
7,-9
9,-7
9,-9
7,-9
9,-7
9,-7
7,-7
7,-7
7,-9
9,-9
7,-7
9,-7
7,-7
9,-9
7,-7
7,-7
7,-7
7,-9
9,-9
7,-7
7,-9
7,-7
7,-7
7,-7
7,-9
7,-7
7,-9
7,-7
7,-9
9,-9
7,-7
9,-7
9,-7
9,-9
7,-9
7,-9
7,-7
7,-7
7,-7
7,-7
7,-9
7,-9
7,-9
7,-7
7,-9
9,-7
9,-9
7,-7
7,-9
7,-7
7,-7
7,-7
7,-9
9,-7
7,-7
9,-7
7,-7
7,-7
9,-7
7,-7
7,-7
9,-9
7,-9
7,-7
9,-9
9,-9
9,-9
7,-9
7,-7
7,-7
7,-9
9,-7
7,-7
7,-9
7,-7
7,-9
7,-7
7,-7
9,-9
9,-7
7,-7
7,-9
5,-7
7,-7
7,-7
7,-9
7,-9
7,-9
7,-9
7,-7
7,-7
7,-9
7,-9
7,-7
9,-9
7,-9
9,-7
9,-7
7,-7
7,-9
7,-9
7,-7
7,-9
7,-7
7,-7
7,-7
7,-9
7,-7
7,-9
7,-7
7,-9
7,-7
7,-9
7,-9
7,-7
7,-7
7,-9
9,-7
7,-9
7,-7
9,-9
9,-9
9,-9
7,-7
7,-9
7,-7
9,-7
7,-9
9,-7
7,-9
7,-9
7,-9
7,-9
7,-7
7,-7
7,-9
7,-7
7,-9
9,-9
9,-9
7,-9
9,-9
7,-9
7,-9
9,-7
9,-7
7,-9
7,-9
9,-7
7,-7
7,-7
7,-9
7,-7
7,-9
9,-9
7,-9
9,-9
9,-7
7,-9
9,-9
9,-7
7,-7
7,-9
9,-7
9,-7
9,-7
7,-9
7,-7
7,-7
7,-9
7,-7
7,-7
7,-9
7,-7
7,-7
7,-9
7,-9
7,-9
7,-7
7,-9
9,-9
7,-9
7,-7
9,-9
7,-7
7,-7
9,-9
7,-7
9,-7
7,-9
9,-9
7,-7
7,-9
7,-7
7,-7
9,-7
7,-7
7,-7
7,-7
7,-9
7,-7
7,-7
7,-9
9,-7
7,-9
7,-7
7,-7
7,-9
7,-9
9,-9
7,-7
7,-9
7,-7
7,-7
7,-7
7,-9
7,-9
7,-7
7,-9
7,-7
7,-7
9,-7
7,-7
7,-7
7,-9
7,-7
7,-7
7,-9
7,-9
7,-7
9,-9
7,-9
9,-7
7,-7
7,-9
7,-7
7,-9
7,-9
9,-9
9,-7
9,-7
9,-9
7,-9
7,-7
7,-9
7,-7
7,-9
7,-7
9,-7
9,-7
7,-9
7,-7
7,-9
7,-7
7,-7
7,-7
7,-9
7,-7
7,-9
7,-9
9,-7
7,-7
7,-7
9,-7
7,-9
7,-7
7,-9
7,-7
9,-9
9,-9
7,-9
9,-7
7,-7
7,-9
9,-9
7,-7
7,-9
7,-7
7,-7
7,-7
9,-7
7,-9
7,-7
7,-9
7,-7
7,-7
7,-7
9,-7
9,-7
7,-9
7,-7
7,-7
7,-9
7,-9
7,-7
9,-7
7,-7
7,-7
9,-7
9,-9
7,-7
7,-9
7,-7
7,-9
7,-9
7,-9
7,-7
7,-9
9,-7
7,-9
7,-7
7,-9
7,-7
5,-7
7,-9
7,-7
9,-7
7,-7
7,-9
7,-7
7,-7
7,-7
9,-9
7,-7
9,-7
7,-7
7,-9
9,-9
7,-7
9,-7
7,-7
7,-9
9,-7
7,-9
7,-9
7,-7
7,-7
7,-9
7,-7
7,-9
7,-7
7,-9
7,-7
7,-9
7,-7
7,-7
9,-9
7,-9
7,-7
9,-9
7,-9
7,-9
7,-9
7,-9
7,-9
9,-7
9,-9
7,-7
7,-7
7,-7
7,-9
7,-7
7,-9
7,-9
7,-7
7,-7
7,-7
7,-9
7,-9
7,-7
7,-9
9,-7
7,-9
7,-7
9,-9
9,-7
7,-9
7,-7
9,-9
9,-9
7,-9
7,-7
7,-7
9,-7
7,-7
7,-9
7,-7
9,-7
7,-7
7,-7
7,-7
7,-7
9,-9
7,-9
9,-9
7,-9
7,-7
9,-9
9,-7
7,-9
7,-9
7,-9
7,-7
7,-7
9,-7
7,-7
7,-7
9,-9
7,-7
9,-7
7,-7
7,-9
7,-9
7,-7
9,-7
7,-9
7,-9
9,-7
9,-7
7,-9
7,-7
7,-9
7,-9
9,-9
7,-7
7,-9
7,-7
7,-9
7,-9
7,-7
7,-9
7,-7
9,-9
7,-9
7,-7
7,-7
9,-7
7,-7
9,-7
7,-7
7,-9
7,-7
7,-7
7,-9
7,-9
7,-9
7,-9
7,-7
7,-9
9,-7
7,-9
7,-7
7,-7
7,-7
7,-9
7,-7
7,-7
9,-9
7,-7
7,-7
9,-9
7,-7
7,-7
7,-9
7,-9
7,-7
7,-7
7,-9
7,-7
7,-7
9,-9
7,-7
7,-9
7,-9
7,-7
9,-7
7,-9
7,-7
7,-9
7,-7
7,-9
7,-7
7,-7
7,-7
7,-9
9,-9
9,-9
9,-7
7,-7
7,-9
7,-7
7,-9
9,-7
9,-9
7,-7
9,-7
7,-7
7,-7
9,-7
7,-9
5,-7
7,-7
7,-7
7,-7
7,-7
9,-7
7,-7
7,-7
7,-9
9,-7
7,-7
7,-9
7,-9
7,-9
7,-9
7,-7
7,-7
7,-9
9,-9
7,-9
7,-7
7,-9
7,-9
7,-9
7,-9
7,-9
7,-7
7,-9
7,-7
7,-7
7,-7
7,-7
7,-7
9,-7
7,-9
7,-9
7,-9
7,-9
7,-9
7,-7
9,-9
7,-9
7,-7
7,-7
7,-9
7,-7
7,-9
7,-7
7,-7
7,-9
7,-7
7,-9
9,-7
7,-9
7,-9
7,-7
7,-9
7,-7
7,-7
7,-7
9,-9
9,-7
7,-7
7,-7
9,-7
7,-7
9,-7
7,-7
7,-9
7,-9
7,-7
9,-7
7,-7
7,-9
7,-9
7,-9
7,-7
7,-9
7,-7
7,-9
7,-7
9,-7
7,-7
7,-7
7,-9
7,-7
7,-7
7,-7
7,-7
7,-7
7,-9
7,-7
9,-9
7,-9
7,-9
7,-7
7,-7
9,-9
7,-7
7,-9
7,-9
9,-7
7,-7
7,-7
9,-7
7,-7
7,-7
9,-9
9,-7
9,-7
7,-7
7,-9
7,-9
7,-9
7,-7
7,-9
9,-9
7,-7
7,-7
7,-9
7,-9
9,-9
9,-7
9,-7
7,-7
7,-7
7,-7
7,-7
7,-7
5,-9
7,-9
9,-9
9,-7
7,-7
5,-7
7,-9
9,-9
9,-7
9,-7
7,-7
9,-7
7,-7
7,-7
7,-7
5,-7
5,-9
7,-11
9,-11
9,-9
9,-5
7,-7
5,-7
7,-9
9,-9
9,-9
11,-5
9,-7
9,-5
9,-5
7,-7
5,-7
5,-7
5,-9
7,-9
9,-9
11,-7
7,-5
5,-9
7,-9
9,-9
9,-9
11,-7
11,-7
9,-5
7,-5
7,-5
5,-5
5,-7
5,-9
9,-11
11,-7
9,-5
5,-5
5,-9
7,-13
9,-11
11,-9
11,-7
11,-7
9,-5
9,-5
7,-3
7,-5
5,-7
5,-7
7,-11
11,-11
11,-7
7,-5
5,-5
7,-11
9,-11
11,-7
11,-7
9,-3
9,-3
7,-3
5,-3
5,-3
5,-7
5,-7
5,-13
9,-11
11,-7
9,-3
1,-5
5,-11
9,-13
11,-11
13,-7
11,-5
11,-5
11,-3
7,-3
7,-3
5,-5
5,-7
1,-11
9,-13
13,-9
11,-3
5,-5
1,-9
5,-13
11,-13
11,-11
13,-11
13,-9
13,-7
11,-5
11,-3
9,-3
5,-5
1,-11
7,-15
13,-9
11,-5
5,-1
1,-5
1,-13
5,-13
9,-15
11,-15
13,-13
13,-11
15,-7
13,-5
11,-1
7,-1
1,-5
1,-11
7,-13
13,-9
11,-5
1,-3
1,-9
5,-15
9,-13
11,-15
11,-13
13,-13
13,-11
15,-9
15,-5
11,1
1,-1
-1,-9
5,-17
13,-13
15,-5
7,1
-1,-5
-1,-9
1,-15
7,-17
9,-17
13,-17
15,-13
17,-9
15,-1
9,1
-1,-3
-1,-11
7,-15
15,-11
13,-1
5,1
1,-5
-1,-9
1,-13
1,-17
5,-17
7,-19
11,-19
13,-17
19,-13
19,-7
15,1
5,1
-1,-5
1,-15
11,-17
17,-9
13,1
1,1
-3,-5
-3,-9
-3,-15
1,-17
5,-21
9,-19
15,-17
19,-11
17,1
5,5
-5,-5
-1,-19
15,-19
23,-5
13,5
1,1
-3,1
-5,-7
-7,-11
-3,-13
-1,-19
1,-21
9,-21
19,-15
19,-1
7,7
-11,-3
-3,-29
25,-29
37,1
15,25
-11,23
-25,9
-33,-5
-35,-23
-31,-41
-19,-57
5,-67
43,-59
73,-17
51,43
-21,53
-67,-11
-17,-81
73,-61
85,31
17,81
-53,61
-83,13
-83,-25
-73,-53
-59,-79
-35,-101
1,-113
47,-109
101,-67
115,21
37,101
-83,67
-97,-67
33,-134
132,-35
99,85
5,123
-63,105
-103,67
-117,33
-127,-3
-127,-37
-113,-79
-75,-123
9,-156
119,-101
146,45
15,140
-130,53
-99,-117
63,-154
162,-45
144,71
85,132
25,152
-27,148
-73,121
-115,85
-146,21
-138,-77
-37,-164
121,-125
160,57
-9,160
-156,25
-81,-154
95,-156
178,-41
162,71
107,136
51,162
1,170
-41,160
-81,144
-123,109
-158,53
-166,-41
-99,-152
67,-178
188,-27
91,152
-111,127
-166,-65
-29,-190
121,-158
188,-63
192,19
174,77
142,121
101,152
39,174
-49,168
-150,89
-166,-77
-7,-198
180,-89
142,127
-73,162
-184,-17
-91,-176
53,-198
146,-146
188,-81
202,-19
194,39
170,97
115,150
11,184
-123,132
-182,-47
-35,-202
174,-111
160,115
-63,174
-188,-23
-37,-200
178,-109
156,123
-75,172
-190,-33
-27,-204
186,-99
146,134
-83,162
-182,-43
-21,-202
182,-99
154,123
-63,178
-192,-5
-75,-194
142,-160
198,53
35,192
-164,97
-162,-121
39,-208
202,-63
146,142
-41,188
-166,93
-194,-25
-170,-107
-123,-162
-71,-198
-5,-212
73,-202
158,-144
212,-7
123,160
-101,166
-190,-59
-1,-216
200,-79
152,144
-37,194
-158,111
-196,11
-188,-67
-166,-121
-127,-162
-79,-196
-11,-216
89,-198
192,-99
190,87
5,200
-184,71
-136,-160
91,-200
216,-23
150,148
17,202
-83,178
-152,123
-188,59
-200,-15
-180,-97
-111,-180
33,-216
186,-115
186,101
-27,200
-198,27
-91,-194
148,-164
204,69
7,202
-186,69
-142,-152
81,-202
216,-15
101,178
-123,154
-196,-55
-61,-208
105,-198
196,-107
220,-21
212,49
186,105
146,154
93,186
31,202
-37,200
-99,176
-152,130
-190,65
-202,-13
-188,-93
-134,-168
-31,-218
113,-194
218,-37
132,164
-97,174
-202,-31
-59,-210
162,-158
208,63
35,204
-170,109
-178,-115
25,-220
210,-77
152,150
-67,192
-198,47
-180,-109
-103,-192
-19,-222
59,-216
125,-188
182,-134
218,-47
200,87
65,198
-140,146
-192,-83
11,-222
212,-71
130,170
-121,164
-196,-71
-3,-224
204,-93
160,146
-75,190
-206,-15
-65,-212
168,-152
200,89
-13,206
-200,49
-121,-180
121,-192
220,29
57,202
-160,127
-200,-69
-101,-196
11,-226
89,-210
144,-178
188,-127
216,-61
220,27
166,142
15,208
-170,111
-174,-138
55,-224
226,-47
127,180
-113,178
-210,-43
-53,-222
172,-156
212,75
29,214
-176,113
-188,-111
-11,-230
156,-172
226,-53
224,41
198,105
160,154
107,192
39,212
-57,204
-172,119
-208,-51
-77,-212
154,-172
214,71
-3,214
-206,49
-125,-188
101,-210
224,-57
206,89
142,170
73,202
7,214
-57,204
-115,178
-162,134
-194,83
-210,29
-214,-25
-202,-77
-180,-125
-144,-170
-91,-206
-9,-230
117,-202
220,-65
170,142
-55,204
-210,15
-99,-204
134,-194
230,-9
168,148
61,208
-29,210
-97,186
-154,146
-190,91
-210,33
-212,-29
-200,-85
-172,-140
-130,-180
-79,-212
-23,-228
43,-228
125,-196
212,-97
212,77
41,210
-178,111
-166,-146
81,-216
230,-5
77,204
-168,125
-176,-132
59,-222
228,-33
109,190
-142,154
-196,-93
23,-230
222,-69
136,174
-119,172
-204,-67
-11,-230
206,-105
174,142
-59,204
-206,53
-188,-111
-109,-196
-39,-224
15,-230
61,-222
107,-208
150,-178
188,-138
216,-85
230,-21
222,45
198,107
154,160
99,194
33,212
-35,210
-99,186
-156,142
-196,79
-212,1
-202,-77
-160,-156
-77,-212
47,-226
188,-136
212,75
17,214
-194,79
-148,-166
91,-214
230,-37
180,136
63,208
-23,212
-89,192
-138,162
-174,117
-198,67
-212,13
-210,-45
-192,-101
-158,-156
-107,-198
-47,-222
19,-230
85,-216
144,-184
190,-134
220,-71
230,-3
220,61
188,121
148,166
95,196
41,212
-17,214
-67,200
-117,174
-158,138
-188,93
-206,47
-212,-3
-208,-55
-190,-103
-162,-150
-119,-188
-71,-216
-13,-230
49,-226
117,-202
182,-146
228,-35
186,123
1,212
-196,71
-136,-176
127,-196
222,49
23,214
-196,75
-138,-174
113,-202
228,23
57,210
-176,113
-174,-132
29,-230
192,-134
230,5
204,95
168,148
121,184
69,206
5,214
-87,190
-188,91
-194,-93
-19,-228
198,-121
180,134
-71,198
-212,-17
-61,-220
164,-168
230,21
158,158
57,208
-37,210
-115,174
-172,117
-206,49
-212,-25
-194,-95
-158,-156
-109,-198
-47,-224
15,-232
77,-222
132,-196
174,-158
208,-109
226,-55
230,1
220,59
196,109
158,158
95,196
-5,212
-140,156
-210,-23
-81,-212
160,-172
216,69
17,214
-194,79
-148,-166
101,-208
230,13
63,208
-172,117
-176,-132
49,-226
220,-77
192,115
71,206
-39,210
-117,174
-172,121
-202,51
-212,-29
-174,-130
-63,-218
119,-200
230,-17
109,190
-144,152
-192,-105
35,-228
226,-63
154,160
-39,208
-170,123
-210,23
-208,-57
-178,-123
-127,-184
-51,-222
59,-224
186,-144
224,41
67,206
-166,127
-180,-123
51,-228
226,-57
164,154
-3,214
-121,172
-180,107
-206,45
-210,-17
-198,-81
-158,-154
-53,-222
113,-202
230,-25
115,186
-140,156
-192,-101
33,-230
226,-53
121,184
-136,158
-192,-97
33,-230
226,-51
113,188
-144,152
-192,-101
29,-230
222,-69
148,168
-97,186
-210,-33
-61,-220
168,-166
226,49
109,192
-33,212
-130,164
-180,103
-206,41
-210,-23
-196,-87
-160,-152
-83,-208
49,-228
192,-132
206,93
-7,212
-204,47
-107,-196
154,-178
212,83
-23,212
-208,19
-77,-212
180,-154
200,105
-35,208
-208,21
-91,-204
158,-176
218,71
13,214
-194,75
-144,-168
93,-214
232,-31
164,154
25,214
-79,194
-148,148
-186,93
-208,29
-208,-47
-174,-132
-77,-214
97,-212
230,-41
121,184
-138,156
-190,-103
37,-230
222,-81
200,107
89,200
-11,212
-87,190
-144,148
-184,97
-206,37
-210,-23
-198,-79
-174,-134
-136,-176
-85,-210
-27,-228
37,-232
101,-212
156,-178
198,-125
226,-63
232,5
216,73
182,136
127,180
65,208
-7,212
-71,198
-136,158
-182,99
-206,29
-208,-45
-184,-113
-142,-170
-75,-212
29,-230
164,-168
230,13
93,196
-144,146
-190,-99
19,-230
214,-99
204,103
75,204
-37,208
-117,174
-170,121
-202,55
-208,-21
-184,-113
-87,-206
91,-216
230,-49
140,172
-105,178
-206,-49
-35,-226
184,-152
228,41
142,174
39,212
-45,206
-109,176
-158,132
-196,69
-208,-25
-158,-154
-3,-230
186,-146
212,85
11,212
-192,75
-146,-164
83,-220
226,-61
196,113
93,196
9,214
-57,202
-111,174
-158,132
-196,65
-204,-41
-138,-174
49,-226
224,-71
142,170
-119,168
-198,-79
-1,-234
194,-138
230,35
168,150
83,202
1,214
-67,198
-125,166
-168,119
-196,63
-208,5
-206,-53
-188,-103
-158,-152
-115,-192
-55,-220
29,-230
150,-184
230,-33
150,164
-87,188
-208,-31
-43,-224
194,-136
192,121
-53,200
-208,-13
-43,-224
204,-121
172,148
-91,188
-208,-39
-75,-214
101,-214
208,-119
234,-19
222,61
190,123
144,170
87,198
17,212
-79,192
-176,103
-200,-71
-43,-224
182,-152
208,93
-5,210
-198,55
-130,-182
121,-202
232,27
53,208
-180,95
-150,-160
101,-212
234,1
105,194
-83,192
-182,97
-208,5
-200,-71
-174,-134
-134,-178
-87,-208
-37,-228
21,-232
75,-224
130,-198
176,-162
212,-107
230,-45
232,23
210,89
170,148
115,188
53,208
-13,212
-77,194
-138,154
-190,77
-204,-55
-101,-198
115,-206
232,9
65,206
-178,101
-150,-162
109,-210
232,25
49,208
-182,93
-150,-162
101,-214
234,1
81,200
-158,132
-182,-115
37,-230
224,-73
154,162
-89,186
-210,-27
-59,-220
168,-170
232,27
150,166
45,210
-31,208
-89,186
-138,152
-178,99
-206,23
-192,-93
-81,-210
125,-200
232,23
55,208
-182,95
-150,-164
107,-210
234,15
61,206
-176,107
-158,-150
87,-218
234,-13
95,196
-136,154
-208,-37
-132,-180
-25,-230
61,-226
136,-196
188,-148
222,-83
236,-17
226,49
200,109
158,158
103,192
45,212
-19,212
-83,190
-142,148
-186,87
-208,19
-204,-53
-180,-119
-140,-174
-81,-210
-17,-232
49,-230
115,-208
168,-168
208,-115
230,-49
232,19
212,85
176,142
119,182
55,208
-15,210
-81,190
-136,152
-178,99
-204,37
-206,-33
-184,-111
-109,-196
39,-230
206,-119
194,115
-37,206
-208,15
-89,-208
160,-178
220,61
29,212
-184,93
-164,-144
55,-228
226,-67
164,154
-41,206
-182,95
-206,-35
-178,-125
-134,-178
-81,-212
-25,-230
37,-230
97,-218
150,-184
194,-142
220,-87
234,-27
230,37
204,103
150,164
49,208
-105,176
-208,7
-97,-202
158,-178
216,77
-11,210
-204,29
-91,-208
170,-166
210,91
-19,208
-206,29
-95,-206
160,-176
218,71
21,214
-172,115
-204,-57
-144,-170
-73,-214
-9,-232
49,-230
103,-212
154,-180
194,-138
220,-83
234,-23
228,39
206,99
164,152
107,190
39,212
-31,208
-99,184
-152,142
-186,87
-206,31
-208,-29
-194,-91
-142,-168
-25,-228
144,-186
232,7
93,196
-144,148
-192,-91
-3,-232
194,-138
228,41
152,164
55,210
-27,208
-95,184
-152,140
-190,77
-210,-3
-186,-105
-91,-204
87,-218
230,-45
132,178
-123,166
-196,-85
19,-232
224,-73
140,172
-117,170
-200,-75
5,-232
218,-85
152,162
-103,178
-202,-65
-3,-232
216,-93
156,160
-101,180
-204,-59
-15,-230
202,-123
208,95
71,204
-59,200
-134,154
-180,99
-204,33
-208,-35
-180,-119
-87,-208
81,-220
226,-61
146,166
-103,178
-206,-53
-33,-228
184,-154
230,35
152,164
61,206
-13,210
-75,194
-123,164
-168,119
-196,63
-208,1
-202,-63
-176,-127
-138,-174
-85,-208
-31,-228
33,-232
105,-212
184,-150
232,-27
174,142
-35,206
-202,35
-103,-198
150,-182
220,63
9,212
-198,55
-117,-188
138,-192
226,45
37,210
-184,89
-160,-148
27,-232
176,-162
228,-55
232,27
210,95
174,142
127,180
75,204
15,212
-43,204
-101,180
-152,140
-188,81
-206,17
-204,-55
-180,-121
-138,-174
-83,-212
-15,-232
55,-228
123,-202
178,-158
218,-93
234,-23
228,45
200,109
154,160
97,194
35,210
-21,206
-75,194
-121,164
-162,125
-190,75
-206,21
-206,-37
-192,-95
-162,-150
-117,-190
-63,-218
-1,-232
59,-228
119,-206
170,-170
204,-119
228,-67
236,-9
226,51
200,109
154,160
95,194
27,210
-43,204
-109,176
-164,121
-200,45
-202,-63
-121,-188
65,-224
228,-65
150,164
-95,182
-206,-33
-71,-216
125,-204
222,-81
230,31
200,107
152,160
95,194
21,212
-67,196
-164,119
-206,-39
-83,-212
160,-176
216,77
-15,208
-206,23
-83,-212
174,-164
208,93
-23,208
-204,25
-95,-204
160,-176
216,73
1,212
-200,57
-127,-182
117,-208
232,11
77,202
-158,130
-180,-121
43,-230
228,-65
142,170
-105,176
-206,-51
-33,-228
196,-134
194,115
-29,206
-198,61
-180,-123
-73,-216
29,-232
113,-210
174,-162
214,-103
232,-37
230,27
210,89
174,144
123,180
67,204
1,212
-61,198
-119,166
-168,119
-198,59
-208,-7
-200,-73
-172,-134
-127,-182
-75,-214
-17,-232
